Filename,PassSequence,OverOz,error
after_cleaned_train/linux-v0_2419_acpi_smbus_register_callback.ll,"['--sroa', '--coro-elide', '--rpo-functionattrs', '--early-cse', '--canonicalize-aliases', '--simple-loop-unswitch', '-loop-reduce', '--rewrite-statepoints-for-gc', '--loop-unswitch', '--always-inline', '--barrier', '--mem2reg', '--loop-unroll-and-jam', '--globalsplit']",61.9,
after_cleaned_train/linux-v0_2419_acpi_smbus_unregister_callback.ll,"['--partially-inline-libcalls', '--forceattrs', '--mem2reg', '--instcombine', '--lower-constant-intrinsics', '--load-store-vectorizer', '--lowerinvoke', '--newgvn', '--early-cse-memssa', '-loop-reduce', '--loop-unroll-and-jam', '--mergeicmps', '--libcalls-shrinkwrap', '--bdce', '--slsr']",53.33,
after_cleaned_train/linux-v0_2419_acpi_smbus_write.ll,"['--memcpyopt', '--globalopt', '--consthoist', '--strip', '--mergefunc', '--gvn-hoist', '--load-store-vectorizer', '--loop-distribute', '--constprop', '--break-crit-edges', '--early-cse-memssa', '--lower-guard-intrinsic', '--dse']",90.0,
after_cleaned_train/linux-v0_2420_audit_classes_init.ll,"['--libcalls-shrinkwrap', '--indvars', '--loop-simplify', '--inferattrs', '--canonicalize-aliases', '--correlated-propagation']",0.0,
after_cleaned_train/linux-v0_2421_intel_crc_pmic_update_policy.ll,"['--inferattrs', '--mem2reg', '--lower-constant-intrinsics', '--loop-unroll-and-jam', '--jump-threading', '--indvars', '--coro-elide', '--deadargelim', '--lower-widenable-condition', '--alignment-from-assumptions', '--sroa', '--loop-deletion', '--always-inline', '--simplifycfg', '--add-discriminators']",59.52,
after_cleaned_train/linux-v0_2421_intel_crc_pmic_update_power.ll,"['--mem2reg', '--instcombine', '--lcssa', '--dse', '--jump-threading', '--coro-elide', '--gvn-hoist', '--argpromotion', '--redundant-dbg-inst-elim', '--mergeicmps', '--sancov', '--instsimplify', '--globalsplit', '--simplifycfg']",67.24,
after_cleaned_train/linux-v0_2422_intel_xpower_pmic_get_power.ll,"['--ipsccp', '--instcombine', '--lower-constant-intrinsics', '--argpromotion', '--adce', '--gvn', '--libcalls-shrinkwrap', '--sroa', '--name-anon-globals', '--instsimplify', '--inline', '--die', '--simplifycfg']",52.17,
after_cleaned_train/linux-v0_2422_intel_xpower_pmic_get_raw_temp.ll,"['--loop-instsimplify', '--aggressive-instcombine', '--mem2reg', '--instcombine', '--slsr', '--jump-threading', '--indvars', '--loop-reroll', '--hotcoldsplit', '--sroa', '--gvn', '--mergeicmps', '--insert-gcov-profiling', '--flattencfg']",46.51,
after_cleaned_train/linux-v0_2422_intel_xpower_pmic_update_power.ll,"['--forceattrs', '--prune-eh', '--mem2reg', '--instcombine', '--break-crit-edges', '--separate-const-offset-from-gep', '--lowerinvoke', '--indvars', '--sroa', '--gvn', '--simplifycfg']",62.5,
after_cleaned_train/linux-v0_2429_genlmsg_end.ll,"['--forceattrs', '--ee-instrument', '--loop-guard-widening', '--functionattrs', '--die', '--scalarizer', '--loop-unswitch', '--globalopt', '--loop-load-elim', '--lower-constant-intrinsics', '--instcombine', '--strip-debug-declare', '--early-cse-memssa', '--rewrite-statepoints-for-gc', '--speculative-execution']",63.64,
after_cleaned_train/linux-v0_2429_nlmsg_end.ll,"['--cross-dso-cfi', '--mem2reg', '--lower-matrix-intrinsics', '--ipconstprop', '--lower-expect', '--mergefunc', '--instcombine', '--attributor']",50.0,
after_cleaned_train/linux-v0_2430_copy_overflow.ll,"['--guard-widening', '--loop-predication', '--mem2reg', '--lower-widenable-condition', '--ipsccp', '--jump-threading', '--called-value-propagation', '--loop-unswitch']",88.89,
after_cleaned_train/linux-v0_2432_copy_overflow.ll,"['--sccp', '--mem2reg', '--correlated-propagation', '--gvn', '--loop-sink', '--div-rem-pairs', '--simplifycfg']",88.89,
after_cleaned_train/linux-v0_2435_acpi_pnp_match.ll,"['--constprop', '--sccp', '--mem2reg', '--instcombine', '--lower-constant-intrinsics', '--speculative-execution', '--nary-reassociate', '--lowerinvoke', '--newgvn', '--jump-threading', '--globalopt', '--always-inline', '--attributor', '--lower-matrix-intrinsics']",57.89,
after_cleaned_train/linux-v0_2435_matching_id.ll,"['--lowerswitch', '--mldst-motion', '--mem2reg', '--instcombine', '--coro-split', '--newgvn', '--loop-rotate', '--jump-threading', '--lowerinvoke', '--lower-widenable-condition', '--rpo-functionattrs', '--simplifycfg', '--add-discriminators']",56.92,
after_cleaned_train/linux-v0_2436_copy_overflow.ll,"['--guard-widening', '--mem2reg', '--instcombine', '--constmerge', '--early-cse-memssa', '--gvn-hoist', '--scalarizer', '--loop-versioning-licm', '--redundant-dbg-inst-elim', '--mergeicmps', '--canonicalize-aliases', '--libcalls-shrinkwrap', '--alignment-from-assumptions', '--slsr', '--simplifycfg']",88.89,
after_cleaned_train/linux-v0_2438_sbf_init.ll,"['--mldst-motion', '--mem2reg', '--instcombine', '--loop-rotate', '--float2int', '--simple-loop-unswitch', '--simplifycfg']",63.16,
after_cleaned_train/linux-v0_2438_sbf_read.ll,"['--mldst-motion', '--mem2reg', '--lower-expect', '--dse', '--argpromotion', '--strip-dead-prototypes', '--gvn', '--strip-nondebug', '--instsimplify', '--div-rem-pairs', '--dce', '--simplifycfg', '--loop-distribute']",78.0,
after_cleaned_train/linux-v0_2439_arch_local_save_flags.ll,"['--guard-widening', '--cross-dso-cfi', '--simplifycfg', '--instcombine', '--lowerswitch', '--loop-idiom', '--partial-inliner', '--early-cse-memssa', '--jump-threading']",83.78,
after_cleaned_train/linux-v0_2441_copy_overflow.ll,"['--infer-address-spaces', '--guard-widening', '--constprop', '--prune-eh', '--load-store-vectorizer', '--newgvn', '--loop-rotate', '--jump-threading', '--early-cse-memssa', '--separate-const-offset-from-gep', '--strip-nondebug', '--sroa', '--instsimplify', '--post-inline-ee-instrument']",88.89,
after_cleaned_train/linux-v0_2444_schedule_sysrq_work.ll,"['--loop-unroll-and-jam', '--loop-unroll', '--called-value-propagation', '--name-anon-globals', '--inject-tli-mappings', '--sroa', '--deadargelim', '--lower-constant-intrinsics', '--gvn-hoist', '--instsimplify', '--loop-interchange', '--correlated-propagation', '--gvn', '--adce']",64.29,
after_cleaned_train/linux-v0_2477_arch_local_irq_disable.ll,"['--sroa', '--sancov', '-loop-reduce', '--lower-widenable-condition', '--instcombine', '--separate-const-offset-from-gep', '--prune-eh', '--mergeicmps', '--constprop', '--loweratomic', '--adce']",78.26,
after_cleaned_train/linux-v0_2477_arch_local_irq_restore.ll,"['--coro-split', '--load-store-vectorizer', '--newgvn', '--simplifycfg', '--ee-instrument', '--loop-unroll-and-jam', '--instcombine', '--alignment-from-assumptions', '--nary-reassociate']",80.77,
after_cleaned_train/linux-v0_2477_arch_local_save_flags.ll,"['--sink', '--separate-const-offset-from-gep', '--mergefunc', '--loop-distribute', '--lcssa', '--argpromotion', '--dse', '--sroa', '--reassociate']",83.78,
after_cleaned_train/linux-v0_2477_fpu__init_system_xstate_size_legacy.ll,"['--callsite-splitting', '--instcombine', '--inline', '--lower-constant-intrinsics', '--strip-nondebug', '--partial-inliner', '--strip', '--lower-widenable-condition', '--instsimplify', '--jump-threading', '--ipconstprop', '--loop-rotate', '--libcalls-shrinkwrap']",72.97,
after_cleaned_train/linux-v0_2482_arch_local_irq_enable.ll,"['--coro-elide', '--prune-eh', '--scalarizer', '--globalopt', '--loop-deletion', '--loop-guard-widening', '--mem2reg', '--loop-distribute', '--mergefunc', '--licm', '--slp-vectorizer', '--instsimplify', '--lower-matrix-intrinsics']",78.26,
after_cleaned_train/linux-v0_2482_queued_spin_unlock.ll,"['--loop-reroll', '--instcombine', '--mem2reg', '--loop-unroll', '--reassociate', '--insert-gcov-profiling', '--loop-simplifycfg', '--aggressive-instcombine', '--sccp', '--sancov', '--lowerinvoke', '--loop-vectorize']",80.0,
after_cleaned_train/linux-v0_2493_hypervisor_cpuid_base.ll,"['--constprop', '--mem2reg', '--instcombine', '--lowerinvoke', '--loop-rotate', '--jump-threading', '-loop-reduce', '--loop-deletion', '--partial-inliner', '--gvn', '--canonicalize-aliases', '--simplifycfg']",48.89,
after_cleaned_train/linux-v0_2493_jailhouse_cpuid_base.ll,"['--elim-avail-extern', '--aggressive-instcombine', '--instcombine', '--globalopt', '--argpromotion', '--loop-versioning-licm', '--strip-dead-prototypes', '--loop-idiom', '--reassociate', '--globalsplit', '--simplifycfg']",72.5,
after_cleaned_train/linux-v0_2493_x2apic_enabled.ll,"['--elim-avail-extern', '--consthoist', '--scalarizer', '--redundant-dbg-inst-elim', '--instcombine', '--simplifycfg', '--deadargelim', '--mergeicmps', '--ee-instrument', '--insert-gcov-profiling', '--globalsplit']",73.53,
after_cleaned_train/linux-v0_2517_skb_reserve.ll,"['--loop-unroll-and-jam', '--speculative-execution', '--indvars', '--attributor', '--strip-debug-declare', '--correlated-propagation', '--licm', '--newgvn', '--post-inline-ee-instrument', '--loop-interchange', '--insert-gcov-profiling', '--dse']",44.44,
after_cleaned_train/linux-v0_2541_aperfmperf_snapshot_cpu.ll,"['--aggressive-instcombine', '--mem2reg', '--speculative-execution', '--nary-reassociate', '--early-cse-memssa', '--attributor', '--jump-threading', '--float2int', '--adce', '--inline', '--loop-interchange']",69.39,
after_cleaned_train/linux-v0_2541_arch_local_irq_disable.ll,"['--called-value-propagation', '--loop-simplifycfg', '--early-cse-memssa', '--mergefunc', '--loop-data-prefetch', '--loop-deletion', '--gvn-hoist', '--mem2reg', '--break-crit-edges', '--canonicalize-aliases', '--ipconstprop', '--always-inline', '--instcombine', '--loop-versioning', '--lower-constant-intrinsics']",78.26,
after_cleaned_train/linux-v0_2541_arch_local_irq_restore.ll,"['--loop-unswitch', '--sink', '--loop-deletion', '--dse', '--die', '--scalarizer', '--alignment-from-assumptions', '--nary-reassociate', '--deadargelim', '--coro-cleanup', '--coro-elide', '--early-cse-memssa', '--globaldce', '--sroa']",80.77,
after_cleaned_train/linux-v0_2541_arch_local_save_flags.ll,"['--instcombine', '--add-discriminators', '--slsr', '--scalarizer', '--cross-dso-cfi', '--globalopt', '--flattencfg', '--globalsplit', '--reassociate', '--sccp', '--indvars', '--globaldce', '--die', '--simple-loop-unswitch', '--early-cse-memssa']",83.78,
after_cleaned_train/linux-v0_2541_ktime_divns.ll,"['--lower-guard-intrinsic', '--instcombine', '--memcpyopt', '--constmerge', '--licm', '--jump-threading', '-loop-reduce', '--loop-versioning-licm', '--redundant-dbg-inst-elim', '--mergeicmps', '--sroa', '--strip-nondebug', '--globalsplit', '--inline']",82.05,
after_cleaned_train/linux-v0_2558_sfi_acpi_table_parse.ll,"['--consthoist', '--mem2reg', '--memcpyopt', '--newgvn', '--loweratomic', '--sink', '--hotcoldsplit', '--indvars', '--loop-unswitch', '--alignment-from-assumptions', '--gvn-hoist', '--bdce', '--loop-guard-widening', '--simplifycfg']",60.87,
after_cleaned_train/linux-v0_2567_mce_cmp.ll,"['--mem2reg', '--mldst-motion', '--partial-inliner', '--slp-vectorizer', '--inferattrs', '--post-inline-ee-instrument', '--sancov']",30.0,
after_cleaned_train/linux-v0_2567_mce_gen_pool_create.ll,"['--guard-widening', '--coro-early', '--aggressive-instcombine', '--loweratomic', '--loop-unswitch', '--alignment-from-assumptions', '--gvn', '--sroa', '--loop-sink', '--insert-gcov-profiling', '--globaldce', '--sancov', '--simplifycfg']",47.83,
after_cleaned_train/linux-v0_2583_pconfig_target_supported.ll,"['--lowerswitch', '--consthoist', '--coro-early', '--forceattrs', '--mem2reg', '--lower-expect', '--loop-versioning', '--attributor', '--early-cse-memssa', '--hotcoldsplit', '--redundant-dbg-inst-elim', '--sancov', '--bdce', '--simplifycfg']",72.92,
after_cleaned_train/linux-v0_2599___ab_c_size.ll,"['--lower-guard-intrinsic', '--aggressive-instcombine', '--strip', '--mergefunc', '--memcpyopt', '--adce', '--loop-unswitch', '--gvn', '--pgo-memop-opt', '--canonicalize-aliases', '--sroa', '--instsimplify', '--strip-debug-declare', '--inline', '--simplifycfg']",86.96,
after_cleaned_train/linux-v0_2604_power_state_active_disable.ll,"['--ee-instrument', '--coro-early', '--mergereturn', '--break-crit-edges', '--gvn-hoist', '--scalarizer', '--gvn', '--sroa']",75.0,
after_cleaned_train/linux-v0_2604_power_state_active_enable.ll,"['--sccp', '--prune-eh', '--constmerge', '--globalopt', '--jump-threading', '--early-cse-memssa', '--loop-versioning-licm', '--argpromotion', '--correlated-propagation', '--lower-widenable-condition', '--sroa', '--libcalls-shrinkwrap', '--rpo-functionattrs', '--post-inline-ee-instrument', '--loop-interchange']",84.21,
after_cleaned_train/linux-v0_2617_ipc_handler.ll,"['--infer-address-spaces', '--ee-instrument', '--coro-early', '--aggressive-instcombine', '--mem2reg', '--instcombine', '--memcpyopt', '--jump-threading', '--indvars', '--sink', '--loop-unswitch', '--lower-widenable-condition', '--gvn', '--globaldce', '--loop-distribute']",27.03,
after_cleaned_train/linux-v0_2617_pl320_ipc_transmit.ll,"['--mem2reg', '--lowerinvoke', '--separate-const-offset-from-gep', '--scalarizer', '--irce', '--lower-widenable-condition', '--loop-sink', '--loop-load-elim', '--simplifycfg']",50.0,
after_cleaned_train/linux-v0_2623_arch_local_irq_disable.ll,"['--coro-early', '--loweratomic', '--dse', '--instsimplify', '--forceattrs', '--loop-fusion', '--guard-widening', '--rewrite-statepoints-for-gc']",78.26,
after_cleaned_train/linux-v0_2623_arch_local_irq_restore.ll,"['--reassociate', '--jump-threading', '--newgvn', '--coro-split', '--deadargelim', '--inferattrs', '--dse', '--float2int', '--break-crit-edges', '--hotcoldsplit', '--rpo-functionattrs', '--separate-const-offset-from-gep']",80.77,
after_cleaned_train/linux-v0_2623_arch_local_save_flags.ll,"['--simplifycfg', '--deadargelim', '--inline', '--instcombine', '--loop-load-elim', '--elim-avail-extern', '--insert-gcov-profiling', '--functionattrs', '--early-cse']",83.78,
after_cleaned_train/linux-v0_2623_cyrix_get_free_region.ll,"['--callsite-splitting', '--coro-split', '--dse', '--separate-const-offset-from-gep', '--lcssa', '--sink', '--loop-unroll-and-jam', '--loop-reroll', '--argpromotion', '--indvars', '--canonicalize-aliases', '--sroa', '--inject-tli-mappings', '--simplifycfg']",60.29,
after_cleaned_train/linux-v0_2623_post_set.ll,"['--loop-versioning-licm', '--slsr', '--lower-matrix-intrinsics', '--globaldce', '--instcombine', '--elim-avail-extern', '--simplifycfg']",60.98,
after_cleaned_train/linux-v0_263_arch_local_irq_enable.ll,"['--loop-versioning-licm', '--loop-idiom', '--lowerinvoke', '--jump-threading', '--post-inline-ee-instrument', '--constmerge', '--strip-debug-declare', '--instcombine', '--functionattrs', '-loop-reduce', '--lower-constant-intrinsics', '--early-cse-memssa', '--simple-loop-unswitch', '--loop-vectorize']",78.26,
after_cleaned_train/linux-v0_263_queued_spin_unlock.ll,"['--lower-expect', '--always-inline', '--indvars', '--correlated-propagation', '--lcssa', '--simple-loop-unswitch', '--dce', '--aggressive-instcombine', '--separate-const-offset-from-gep', '--instcombine', '--irce', '--newgvn', '--libcalls-shrinkwrap', '--lower-matrix-intrinsics', '--simplifycfg']",80.0,
after_cleaned_train/linux-v0_2641_netup_jtag_io_lpt.ll,"['--inferattrs', '--lowerinvoke', '--post-inline-ee-instrument', '--lower-expect', '--mem2reg', '--loop-simplifycfg', '--argpromotion', '--loop-unroll', '--adce', '--forceattrs', '--instsimplify', '--globaldce', '--functionattrs', '--inline', '--memcpyopt']",51.79,
after_cleaned_train/linux-v0_2662_tsl2550_calculate_lux.ll,"['--infer-address-spaces', '--elim-avail-extern', '--inferattrs', '--sccp', '--mem2reg', '--loop-unroll-and-jam', '--coro-elide', '--jump-threading', '--loop-versioning-licm', '--loop-unswitch', '--gvn', '--pgo-memop-opt', '--instsimplify', '--bdce', '--loop-distribute']",58.21,
after_cleaned_train/linux-v0_2664_report_instruction_timeout.ll,"['--sroa', '--correlated-propagation', '--lowerswitch', '--simplifycfg', '--speculative-execution', '--rewrite-statepoints-for-gc', '--loop-reroll', '--partially-inline-libcalls', '--loop-versioning', '--slsr', '--forceattrs', '--load-store-vectorizer', '--lowerinvoke', '--loop-guard-widening', '--bdce']",48.08,
after_cleaned_train/linux-v0_2664_wait_instruction_complete.ll,"['--elim-avail-extern', '--loop-versioning-licm', '--scalarizer', '--instnamer', '--sroa', '--reassociate', '--strip-debug-declare', '--dce', '--post-inline-ee-instrument', '--simplifycfg']",33.33,
after_cleaned_train/linux-v0_2665_copy_overflow.ll,"['--instsimplify', '--argpromotion', '--guard-widening', '--globaldce', '--tailcallelim', '--post-inline-ee-instrument', '--irce', '--sroa', '-loop-reduce', '--deadargelim', '--jump-threading', '--always-inline', '--lowerinvoke', '--indvars', '--adce']",88.89,
after_cleaned_train/linux-v0_2665_gru_user_copy_handle.ll,"['--mergereturn', '--cross-dso-cfi', '--mem2reg', '--instcombine', '--constmerge', '--nary-reassociate', '--newgvn', '--jump-threading', '--early-cse-memssa', '--redundant-dbg-inst-elim', '--canonicalize-aliases', '--strip-debug-declare', '--reassociate', '--insert-gcov-profiling', '--globalsplit']",85.14,
after_cleaned_train/linux-v0_2666_arch_atomic64_read.ll,"['--ee-instrument', '--cross-dso-cfi', '--aggressive-instcombine', '--mem2reg', '--instcombine', '--break-crit-edges', '--scalarizer', '--sroa', '--flattencfg', '--simplifycfg']",94.83,
after_cleaned_train/linux-v0_2684_queued_spin_unlock.ll,"['--instcombine', '--inline', '--canonicalize-aliases', '--simple-loop-unswitch', '--always-inline', '--mergereturn']",80.0,
after_cleaned_train/linux-v0_2697_trace_clock_x86_tsc.ll,"['--loop-reroll', '--elim-avail-extern', '--loop-unroll-and-jam', '--sroa', '--prune-eh', '--loop-versioning-licm', '--slsr', '--simplifycfg', '--barrier', '--sink', '--tailcallelim']",46.15,
